sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
stress_budget,market_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0.120571179642,0.00718358505175,0.106830017871,0.134853922846,0.106208240744,0.13493411854
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.1,,0_to_1,,,100,-0.0425017594226,0.00273501584825,-0.0483052411957,-0.0374963469199,-0.0479286037368,-0.0370749151083
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.1,,1_to_2,,,100,-0.0426031918068,0.00269021900262,-0.0482872522269,-0.0376622866505,-0.0479411497962,-0.0372652338173
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,-0.0636963433551,0.00407906279834,-0.0723270940504,-0.0562107055061,-0.0717900583399,-0.0556026283703
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,-0.0641081234501,0.00399003776738,-0.0725144635541,-0.0567704283764,-0.0720251941265,-0.0561910527738
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,-0.126834368415,0.0080049001466,-0.143742240103,-0.112078889826,-0.142717766998,-0.110950969833
stress_budget,market_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,-0.12990442141,0.00772717517888,-0.146168228757,-0.115810140395,-0.145236755484,-0.114572087335
stress_budget,market_value_loss,sensitivity_channel_local,funding_0_to_1,0.1,,0_to_1,,,100,-9.85992249667e-07,1.55224891059e-07,-1.30417011148e-06,-7.00649352509e-07,-1.3564601177e-06,-6.15524381638e-07
stress_budget,market_value_loss,sensitivity_channel_local,market_0_to_1,0.1,,0_to_1,,,100,0.0425007734303,0.00275244322472,0.0370366923219,0.0478334580072,0.0359316480383,0.0490698988223
stress_budget,market_value_loss,sensitivity_channel_local,funding_1_to_2,0.1,,1_to_2,,,100,-5.52934230313e-05,6.32489242017e-06,-6.80244165713e-05,-4.35783708123e-05,-7.03887430822e-05,-4.01981029804e-05
stress_budget,market_value_loss,sensitivity_channel_local,market_1_to_2,0.1,,1_to_2,,,100,0.0425478983837,0.00270474602604,0.0371481391793,0.0477735849414,0.0360926096283,0.0490031871392
stress_budget,market_value_loss,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,-2.29137778293e-05,2.88158766486e-06,-2.87746613839e-05,-1.76675030047e-05,-2.97911261171e-05,-1.60364295416e-05
stress_budget,market_value_loss,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,0.0636734295773,0.00410403006958,0.0555332454208,0.0716162392739,0.0538785361177,0.0734683230369
stress_budget,market_value_loss,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,-0.000328941823504,3.28595627644e-05,-0.000394755536783,-0.000267616021643,-0.000407366179795,-0.000250517467213
stress_budget,market_value_loss,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0.0637791816266,0.003996160086,0.055765618131,0.0715481337999,0.0542417363287,0.0733166269246
stress_budget,market_value_loss,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,-0.000719034367858,7.23672994375e-05,-0.000864965606543,-0.000584734727628,-0.000891749961051,-0.000546318774665
stress_budget,market_value_loss,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0.126115334047,0.00801045883991,0.110139613691,0.141575968588,0.106997152755,0.14523351534
stress_budget,market_value_loss,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,-0.0034007916231,0.000283039945437,-0.00394657656762,-0.00284575943521,-0.00407630960502,-0.00272527364117
stress_budget,market_value_loss,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0.126503629787,0.00757203777156,0.111382371568,0.141145942802,0.108431807215,0.144575452358
stress_budget,fire_sale_value_loss,scenario_difference_average,0.1_minus_0.15_average_stressed,0.1,0.15,,,,100,-0.00205042658943,1.57929755751e-05,-0.00208078379782,-0.00201946152838,-0.00208400166033,-0.00201685151852
stress_budget,fire_sale_value_loss,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0.0104331160814,3.18035049126e-05,0.0103697083546,0.0104923651598,0.0103655034312,0.0105007287315
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_0_market_1,0.1,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_0_market_2,0.1,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_1_market_0,0.1,0.15,,1,0,100,-0.000619799706507,1.41861012585e-05,-0.000647493958379,-0.00059145661005,-0.000652957747194,-0.00058664166582
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_1_market_1,0.1,0.15,,1,1,100,-0.000619800028497,1.41861145827e-05,-0.000647494316915,-0.000591456940682,-0.000652958100327,-0.000586641956667
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_1_market_2,0.1,0.15,,1,2,100,-0.000619800380957,1.41861291818e-05,-0.00064749471008,-0.000591457303956,-0.000652958486911,-0.000586642275003
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_2_market_0,0.1,0.15,,2,0,100,-0.0048479857815,3.3634860252e-05,-0.00491128947414,-0.00478348036523,-0.00492660259414,-0.00476936896886
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_2_market_1,0.1,0.15,,2,1,100,-0.00484800363137,3.36350962122e-05,-0.00491130894782,-0.00478349979349,-0.00492662099553,-0.0047693862672
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.1_minus_0.15_funding_2_market_2,0.1,0.15,,2,2,100,-0.0048480231866,3.36353588058e-05,-0.00491133029114,-0.004783521161,-0.00492664116454,-0.00476940520866
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0.0062224711717,5.00326562345e-05,0.00612656175451,0.00631814504052,0.00610552678925,0.00633941555416
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0.00622251123294,5.00331995989e-05,0.00612660332252,0.00631818188636,0.00610556558044,0.00633945688543
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0.00622255956317,5.0033878492e-05,0.00612665344593,0.00631822575,0.00610561232386,0.00633950680248
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0.02159862209,4.62457390856e-05,0.0215090231866,0.0216839725508,0.0214905291002,0.0217067150797
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0.0215990955854,4.62464010947e-05,0.02150947503,0.021684393256,0.0214910010482,0.0217071901225
stress_budget,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0.021599669008,4.62476562464e-05,0.0215100004261,0.0216849027619,0.0214915715371,0.0217077664788
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.1,,0_to_1,,,100,7.85720803886e-05,3.91228126285e-06,7.13291409929e-05,8.60688418982e-05,6.89658648829e-05,8.81782958943e-05
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.1,,1_to_2,,,100,0.00199428605496,3.31652998307e-05,0.00192693468871,0.00205722268205,0.00191285197697,0.00207572013295
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.000698366061758,1.735170789e-05,0.000663162055254,0.000731352520354,0.000655760677793,0.000740971445723
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.00622248358023,5.0214945303e-05,0.00612380960823,0.00632078146829,0.00609918580234,0.00634578135812
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.00692070886549,6.3982473167e-05,0.00679285293388,0.00704297444788,0.00676360629935,0.00707781143162
stress_budget,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.0215988912345,4.70919870742e-05,0.0215060490456,0.0216909887397,0.0214832615683,0.0217145209006
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_0_to_1,0.1,,0_to_1,,,100,7.85725647965e-05,4.04389188146e-06,7.0990127297e-05,8.68930598467e-05,6.80713532543e-05,8.90737763387e-05
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_0_to_1,0.1,,0_to_1,,,100,4.8440787807e-10,3.64592683472e-11,4.14030630377e-10,5.56653582673e-10,3.8973015156e-10,5.79085604579e-10
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_1_to_2,0.1,,1_to_2,,,100,0.00199428656854,3.22378524171e-05,0.00192940068249,0.00205759600832,0.00191057104948,0.00207800208761
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_1_to_2,0.1,,1_to_2,,,100,5.13581372365e-10,3.92403358592e-11,4.37618813087e-10,5.91592420071e-10,4.11681746974e-10,6.15480997757e-10
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.00069837260345,1.72312959745e-05,0.000665150066969,0.000732913176065,0.000653626233004,0.000743118973897
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,6.54169214334e-09,4.63875338693e-10,5.67224705943e-09,7.45387760249e-09,5.33709686641e-09,7.74628742026e-09
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,0.00622249072971,4.90063778534e-05,0.00612448711444,0.00631946379827,0.00609523056652,0.0063497508929
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,7.14948044668e-09,5.20463191689e-10,6.18017710993e-09,8.18645291971e-09,5.79793736985e-09,8.50102352351e-09
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.00692088659272,6.22889127889e-05,0.00680046901288,0.00704721528454,0.00675913423408,0.00708263895136
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,1.777272342e-07,1.2778859847e-08,1.5392588676e-07,2.03014478864e-07,1.44542986338e-07,2.10911482062e-07
stress_budget,fire_sale_value_loss,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.0215991056349,4.60186051278e-05,0.02150558855,0.0216861084309,0.0214796041444,0.0217186071254
stress_budget,fire_sale_value_loss,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,2.14400428833e-07,1.63118809689e-08,1.84248714187e-07,2.47347498891e-07,1.720416028e-07,2.56759254867e-07
stress_budget,liability_reduction,scenario_difference_average,0.1_minus_0.15_average_stressed,0.1,0.15,,,,100,-0.0281042046541,4.24101930413e-05,-0.0281902599318,-0.028024052638,-0.0281879253393,-0.028020483969
stress_budget,liability_reduction,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0.0843126139623,0.000127230579121,0.0840721579139,0.0845707797953,0.0840614519069,0.0845637760176
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_0_market_1,0.1,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_0_market_2,0.1,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_1_market_0,0.1,0.15,,1,0,100,-0.0249815152481,3.68763857485e-05,-0.0250572351294,-0.0249115726115,-0.0250536627667,-0.0249093677295
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_1_market_1,0.1,0.15,,1,1,100,-0.0249815152481,3.68763857485e-05,-0.0250572351294,-0.0249115726115,-0.0250536627667,-0.0249093677295
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_1_market_2,0.1,0.15,,1,2,100,-0.0249815152481,3.68763857485e-05,-0.0250572351294,-0.0249115726115,-0.0250536627667,-0.0249093677295
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_2_market_0,0.1,0.15,,2,0,100,-0.0499630304963,7.37527714993e-05,-0.0501144702589,-0.0498231452231,-0.0501073255334,-0.0498187354591
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_2_market_1,0.1,0.15,,2,1,100,-0.0499630304963,7.37527714993e-05,-0.0501144702589,-0.0498231452231,-0.0501073255334,-0.0498187354591
stress_budget,liability_reduction,scenario_difference_cell,0.1_minus_0.15_funding_2_market_2,0.1,0.15,,2,2,100,-0.0499630304963,7.37527714993e-05,-0.0501144702589,-0.0498231452231,-0.0501073255334,-0.0498187354591
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0.0749445457443,0.000110629157245,0.0747347178346,0.0751717053883,0.0747281031886,0.0751609883001
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0.0749445457443,0.000110629157245,0.0747347178346,0.0751717053883,0.0747281031886,0.0751609883001
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0.0749445457443,0.000110629157245,0.0747347178346,0.0751717053883,0.0747281031886,0.0751609883001
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0.149889091488,0.000221258314488,0.149469435669,0.150343410776,0.149456206377,0.1503219766
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0.149889091488,0.000221258314488,0.149469435669,0.150343410776,0.149456206377,0.1503219766
stress_budget,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0.149889091488,0.000221258314488,0.149469435669,0.150343410776,0.149456206377,0.1503219766
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_0_to_1,0.1,,0_to_1,,,100,0.0499630304962,7.61648380142e-05,0.0498115358806,0.0501078623106,0.0498152913108,0.0501107696816
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_1_to_2,0.1,,1_to_2,,,100,0.0499630304962,7.61648380126e-05,0.0498115358806,0.0501078623106,0.0498152913108,0.0501107696815
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.0749445457443,0.000114247257022,0.0747173038209,0.075161793466,0.0747229369662,0.0751661545224
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.0749445457443,0.000114247257022,0.074717303821,0.075161793466,0.0747229369663,0.0751661545224
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.149889091489,0.000228494514044,0.149434607642,0.150323586932,0.149445873933,0.150332309045
stress_budget,liability_reduction,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.149889091488,0.000228494514044,0.149434607642,0.150323586932,0.149445873932,0.150332309045
stress_budget,liability_reduction,sensitivity_channel_local,funding_0_to_1,0.1,,0_to_1,,,100,0.0499630304962,7.37881763469e-05,0.0498224292725,0.0501076836963,0.0498205117144,0.0501055492779
stress_budget,liability_reduction,sensitivity_channel_local,market_0_to_1,0.1,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,liability_reduction,sensitivity_channel_local,funding_1_to_2,0.1,,1_to_2,,,100,0.0499630304962,7.37881763451e-05,0.0498224292725,0.0501076836964,0.0498205117144,0.0501055492779
stress_budget,liability_reduction,sensitivity_channel_local,market_1_to_2,0.1,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,liability_reduction,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.0749445457443,0.000110682264521,0.0747336439088,0.0751615255445,0.0747307675717,0.0751583239169
stress_budget,liability_reduction,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,liability_reduction,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,0.0749445457443,0.000110682264521,0.0747336439088,0.0751615255446,0.0747307675717,0.075158323917
stress_budget,liability_reduction,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,liability_reduction,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.149889091489,0.000221364529042,0.149467287818,0.150323051089,0.149461535143,0.150316647834
stress_budget,liability_reduction,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,liability_reduction,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.149889091488,0.000221364529042,0.149467287817,0.150323051089,0.149461535143,0.150316647834
stress_budget,liability_reduction,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,scenario_difference_average,0.1_minus_0.15_average_stressed,0.1,0.15,,,,100,-0.0136678638149,0.000107112334877,-0.0138761969645,-0.0134540840632,-0.0138945025482,-0.0134412250815
stress_budget,forced_sale_proceeds,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0.0695292596217,0.000212938349854,0.0690980608552,0.0699528003099,0.0690787038761,0.0699798153672
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_0_market_1,0.1,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_0_market_2,0.1,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_1_market_0,0.1,0.15,,1,0,100,-0.00413192442044,9.26336859812e-05,-0.00431033886652,-0.00395096951024,-0.00434894530383,-0.00391490353704
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_1_market_1,0.1,0.15,,1,1,100,-0.00413192442044,9.26336859812e-05,-0.00431033886652,-0.00395096951024,-0.00434894530383,-0.00391490353704
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_1_market_2,0.1,0.15,,1,2,100,-0.00413192442044,9.26336859812e-05,-0.00431033886652,-0.00395096951024,-0.00434894530383,-0.00391490353704
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_2_market_0,0.1,0.15,,2,0,100,-0.0323157124192,0.000215828692608,-0.0327210300076,-0.0318916646353,-0.0328213528138,-0.0318100720246
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_2_market_1,0.1,0.15,,2,1,100,-0.0323157124192,0.000215828692608,-0.0327210300076,-0.0318916646353,-0.0328213528138,-0.0318100720246
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.1_minus_0.15_funding_2_market_2,0.1,0.15,,2,2,100,-0.0323157124192,0.000215828692608,-0.0327210300076,-0.0318916646353,-0.0328213528138,-0.0318100720246
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0.0414785000844,0.000321234209218,0.0408347691086,0.0420923034196,0.0407259171431,0.0422310830257
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0.0414785000844,0.000321234209218,0.0408347691086,0.0420923034196,0.0407259171431,0.0422310830257
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0.0414785000844,0.000321234209218,0.0408347691086,0.0420923034196,0.0407259171431,0.0422310830257
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0.143932858907,0.000306895194282,0.143329561335,0.144534242854,0.143213869206,0.144651848608
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0.143932858907,0.000306895194282,0.143329561335,0.144534242854,0.143213869206,0.144651848608
stress_budget,forced_sale_proceeds,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0.143932858907,0.000306895194282,0.143329561335,0.144534242854,0.143213869206,0.144651848608
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_0_to_1,0.1,,0_to_1,,,100,0.000523815350857,2.59887516641e-05,0.00047425921325,0.000575948599005,0.000460239443202,0.000587391258513
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_1_to_2,0.1,,1_to_2,,,100,0.0132947120856,0.000214141718667,0.0128660505563,0.0137128828208,0.0127708602936,0.0138185638776
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.0046557397713,0.000113219106363,0.00442116316379,0.00487392758406,0.00437877350743,0.00493270603516
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.0414785000844,0.000332074935264,0.0407995619152,0.0421298227308,0.0406661499688,0.0422908502
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.0461342398557,0.000419268206005,0.0452890406559,0.0469375086077,0.0451085901018,0.0471598896096
stress_budget,forced_sale_proceeds,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.143932858907,0.000309111318123,0.143316246396,0.14454670836,0.143176684356,0.144689033458
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_0_to_1,0.1,,0_to_1,,,100,0.000523815350857,2.58575047512e-05,0.000473335427345,0.00057449422641,0.000461241653959,0.000586389047755
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_0_to_1,0.1,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_1_to_2,0.1,,1_to_2,,,100,0.0132947120856,0.000210780400853,0.0128706750581,0.013706173558,0.0127846354544,0.0138047887168
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_1_to_2,0.1,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.0046557397713,0.000112520428561,0.0044341145421,0.00487549242411,0.00438344670747,0.00492803283512
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,0.0414785000844,0.000320034605933,0.0408432409738,0.0421020967286,0.0407040344652,0.0422529657036
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.0461342398557,0.000407782260835,0.0453116197929,0.0469273683011,0.0451474298817,0.0471210498297
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,forced_sale_proceeds,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.143932858907,0.00030697696315,0.143327370748,0.144519672801,0.143189992043,0.14467572577
stress_budget,forced_sale_proceeds,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_average,0.1_minus_0.15_average_stressed,0.1,0.15,,,,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_0_market_1,0.1,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_0_market_2,0.1,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_1_market_0,0.1,0.15,,1,0,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_1_market_1,0.1,0.15,,1,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_1_market_2,0.1,0.15,,1,2,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_2_market_0,0.1,0.15,,2,0,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_2_market_1,0.1,0.15,,2,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.1_minus_0.15_funding_2_market_2,0.1,0.15,,2,2,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0,0,0,0,0,0
stress_budget,exit_risk,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0,0,0,0,0,0
stress_budget,exit_risk,sensitivity_channel_difference,funding_minus_market_0_to_1,0.1,,0_to_1,,,100,0,0,0,0,0,0
stress_budget,exit_risk,sensitivity_channel_difference,funding_minus_market_1_to_2,0.1,,1_to_2,,,100,0,0,0,0,0,0
